Name	Length	EffectiveLength	TPM	NumReads
FBtr0347560	3413	3235.138	0.298598	6.497
FBtr0339249	3111	2933.138	2.645213	52.179
FBtr0339248	3504	3326.138	0.532199	11.905
FBtr0085124	2985	2807.138	0.689032	13.008
FBtr0085126	3645	3467.138	1.320739	30.796
FBtr0085125	2687	2509.138	28.659577	483.615
FBtr0077192	4827	4649.138	56.418349	1764.000
FBtr0070867	1245	1067.138	8.756250	62.841
FBtr0305344	798	620.501	63.781187	266.159
FBtr0273293	494	316.679	2817.658495	6000.860
FBtr0077622	415	237.755	2.286036	3.655
FBtr0077623	619	441.607	0.055927	0.166
FBtr0335131	715	537.544	27.072821	97.871
FBtr0077621	391	213.789	2670.407665	3839.448
FBtr0086966	1770	1592.138	37.225196	398.587
FBtr0306574	1696	1518.138	11.695895	119.413
FBtr0079719	526	348.655	222.622230	522.000
FBtr0087609	1081	903.138	0.499434	3.033
FBtr0345649	1183	1005.138	0.290919	1.967
FBtr0081729	2580	2402.138	0.000000	0.000
FBtr0073199	2882	2704.138	0.000000	0.000
FBtr0073200	1468	1290.138	0.000000	0.000
FBtr0070954	1668	1490.138	14.774171	148.059
FBtr0070953	1740	1562.138	94.277535	990.452
FBtr0089050	2203	2025.138	11.380761	155.000
FBtr0074838	1947	1769.138	2.325699	27.671
FBtr0074837	1295	1117.138	24.562828	184.540
FBtr0344228	1289	1111.138	1.686564	12.603
FBtr0332775	1427	1249.138	3.831339	32.186
FBtr0086248	656	478.568	0.621413	2.000
FBtr0076413	2146	1968.138	106.904289	1415.000
FBtr0070496	3780	3602.138	14.539707	352.226
FBtr0070495	3837	3659.138	21.203015	521.774
FBtr0302487	5115	4937.138	0.263287	8.742
FBtr0304791	5082	4904.138	0.310496	10.241
FBtr0304792	5076	4898.138	0.315378	10.389
FBtr0302488	5121	4943.138	0.259556	8.629
FBtr0304687	4961	4783.138	0.035681	1.148
FBtr0304688	4927	4749.138	0.035976	1.149
FBtr0304686	5507	5329.138	0.073542	2.636
FBtr0304685	6672	6494.138	0.052392	2.288
FBtr0075477	736	558.534	0.000000	0.000
FBtr0087829	3050	2872.138	8.841276	170.776
FBtr0333101	1813	1635.138	5.231665	57.531
FBtr0087830	3017	2839.138	8.371149	159.837
FBtr0087833	3509	3331.138	1.987106	44.516
FBtr0087832	1615	1437.138	1.535430	14.840
FBtr0304955	5648	5470.138	2.542044	93.516
FBtr0087831	3660	3482.138	2.132270	49.934
FBtr0075643	531	353.650	90.818378	216.000
FBtr0345632	1948	1770.138	1.057922	12.594
FBtr0077441	1807	1629.138	7.703875	84.406
FBtr0073721	1055	877.138	51.537090	304.014
FBtr0340301	1224	1046.138	1.277239	8.986
FBtr0084008	1816	1638.138	40.186549	442.728
FBtr0346113	1587	1409.138	4.443327	42.108
FBtr0082748	1400	1222.138	16.200746	133.156
FBtr0082747	1555	1377.138	96.283729	891.736
FBtr0307055	316	138.831	1.029653	0.961
FBtr0340446	514	336.661	0.017071	0.039
FBtr0078542	855	677.451	0.000000	0.000
FBtr0331776	445	267.722	0.000000	0.000
FBtr0073102	825	647.477	0.688955	3.000
FBtr0081872	1239	1061.138	0.000000	0.000
FBtr0333083	3420	3242.138	162.173950	3536.050
FBtr0300937	3634	3456.138	17.596848	409.008
FBtr0076940	3543	3365.138	6.723745	152.167
FBtr0343757	2671	2493.138	0.199476	3.345
FBtr0307876	4046	3868.138	1.475195	38.376
FBtr0307881	3536	3358.138	4.600097	103.889
FBtr0331337	3548	3370.138	0.460898	10.446
FBtr0331336	8450	8272.138	0.377999	21.029
FBtr0307880	3916	3738.138	1.422286	35.756
FBtr0307879	7021	6843.138	0.912784	42.008
FBtr0307878	3788	3610.138	9.117879	221.372
FBtr0345805	2216	2038.138	0.192320	2.636
FBtr0075307	1792	1614.138	0.402001	4.364
FBtr0302339	1582	1404.138	34.692018	327.601
FBtr0078919	1694	1516.138	1.747725	17.820
FBtr0304582	2530	2352.138	0.774978	12.259
FBtr0085732	2628	2450.138	0.837708	13.803
FBtr0334546	3064	2886.138	0.357418	6.937
FBtr0340227	2969	2791.138	26.898244	504.907
FBtr0080166	3073	2895.138	2.932319	57.093
FBtr0273418	12821	12643.138	0.246978	21.000
FBtr0085784	1772	1594.138	0.000000	0.000
FBtr0085727	1349	1171.138	0.000000	0.000
FBtr0335454	1346	1168.138	0.000000	0.000
FBtr0075740	1079	901.138	0.165007	1.000
FBtr0089222	687	509.558	63.906483	219.000
FBtr0075969	2770	2592.138	50.938843	888.000
FBtr0089314	2172	1994.138	6.867542	92.101
FBtr0089315	2126	1948.138	34.541006	452.544
FBtr0347402	2270	2092.138	1.393858	19.612
FBtr0076230	369	191.804	0.000000	0.000
FBtr0345348	575	397.628	0.000000	0.000
FBtr0302596	5705	5527.138	5.223441	194.161
FBtr0306684	5786	5608.138	12.748965	480.839
FBtr0091905	413	235.759	300.760681	476.864
FBtr0078435	890	712.429	0.208714	1.000
FBtr0340579	290	112.848	0.000000	0.000
FBtr0076311	1096	918.138	0.000000	0.000
FBtr0081722	3158	2980.138	1.849918	37.076
FBtr0081721	3378	3200.138	3.343355	71.954
FBtr0113198	3037	2859.138	2.668243	51.306
FBtr0081720	2602	2424.138	91.190510	1486.664
FBtr0073353	682	504.558	0.000000	0.000
FBtr0079282	1514	1336.138	0.333860	3.000
FBtr0333122	1193	1015.138	0.256434	1.751
FBtr0304976	925	747.421	0.049601	0.249
FBtr0112594	1800	1622.138	0.000000	0.000
FBtr0344888	1776	1598.138	0.000000	0.000
FBtr0336714	10187	10009.138	0.042528	2.863
FBtr0336720	8599	8421.138	0.009747	0.552
FBtr0336722	7699	7521.138	0.002650	0.134
FBtr0305016	11128	10950.138	0.035972	2.649
FBtr0336716	6964	6786.138	0.002921	0.133
FBtr0336717	10892	10714.138	0.039091	2.817
FBtr0336721	6934	6756.138	0.002933	0.133
FBtr0336723	6145	5967.138	0.013802	0.554
FBtr0336715	6268	6090.138	0.013520	0.554
FBtr0308498	10557	10379.138	0.038387	2.679
FBtr0336718	8629	8451.138	0.009712	0.552
FBtr0336719	10519	10341.138	0.038559	2.682
FBtr0305021	11676	11498.138	0.033925	2.623
FBtr0336713	7864	7686.138	0.010687	0.552
FBtr0072374	863	685.442	36.661489	169.000
FBtr0076939	924	746.421	40.248636	202.042
FBtr0339131	5180	5002.138	1.268466	42.672
FBtr0307497	5688	5510.138	1.957225	72.529
FBtr0085902	3610	3432.138	35.818418	826.755
FBtr0301000	5477	5299.138	4.744418	169.081
FBtr0085901	5565	5387.138	6.135670	222.293
FBtr0110959	5495	5317.138	4.257960	152.260
FBtr0339132	5351	5173.138	34.504056	1200.411
FBtr0073105	925	747.421	2.387318	12.000
FBtr0072627	2411	2233.138	0.122537	1.840
FBtr0072626	2390	2212.138	0.279605	4.160
FBtr0330297	2702	2524.138	29.462572	500.138
FBtr0085543	2699	2521.138	7.128346	120.862
FBtr0330359	2918	2740.138	0.150443	2.772
FBtr0330358	2592	2414.138	0.198800	3.228
FBtr0075465	564	386.635	0.000000	0.000
FBtr0089855	4685	4507.138	0.989725	30.000
FBtr0088844	3414	3236.138	0.383080	8.337
FBtr0339121	4078	3900.138	0.215895	5.663
FBtr0087080	468	290.699	0.000000	0.000
FBtr0100024	2358	2180.138	0.102516	1.503
FBtr0343015	2373	2195.138	0.101398	1.497
FBtr0082511	1870	1692.138	9.490350	108.000
FBtr0306288	678	500.559	0.000000	0.000
FBtr0300386	600	422.616	0.000000	0.000
FBtr0336950	6626	6448.138	0.011653	0.505
FBtr0336682	4330	4152.138	0.018134	0.506
FBtr0087109	6491	6313.138	0.003851	0.163
FBtr0331921	6675	6497.138	0.003767	0.165
FBtr0331922	3109	2931.138	0.007803	0.154
FBtr0336683	3283	3105.138	0.024367	0.509
FBtr0113170	714	536.545	0.000000	0.000
FBtr0333022	783	605.515	0.000000	0.000
FBtr0100109	545	367.645	0.808901	2.000
FBtr0085894	529	351.652	10.964765	25.931
FBtr0335435	1618	1440.138	0.051563	0.499
FBtr0082488	1557	1379.138	0.053973	0.501
FBtr0077868	1560	1382.138	3.245692	30.169
FBtr0077867	1575	1397.138	173.033531	1625.831
FBtr0331933	3784	3606.138	98.270967	2383.271
FBtr0075560	4117	3939.138	12.776512	338.469
FBtr0075559	4050	3872.138	235.923015	6143.656
FBtr0087085	896	718.428	0.000000	0.000
FBtr0076626	2463	2285.138	19.373125	297.727
FBtr0301629	2031	1853.138	161.463151	2012.273
FBtr0083763	1633	1455.138	0.079601	0.779
FBtr0330030	4352	4174.138	0.150364	4.221
FBtr0083467	524	346.656	27.881026	65.000
FBtr0073974	2524	2346.138	0.507027	8.000
FBtr0082904	2719	2541.138	0.000000	0.000
FBtr0077378	1446	1268.138	0.000000	0.000
FBtr0078103	6476	6298.138	10.506113	445.000
FBtr0082326	1408	1230.138	0.000000	0.000
FBtr0086077	3230	3052.138	19.743038	405.251
FBtr0086078	3331	3153.138	2.290952	48.581
FBtr0345009	3966	3788.138	2.687620	68.470
FBtr0111280	3156	2978.138	2.780948	55.698
FBtr0343769	1903	1725.138	0.631493	7.327
FBtr0080933	1487	1309.138	0.424310	3.736
FBtr0078054	3564	3386.138	17.784620	405.000
FBtr0077965	497	319.677	10.698191	23.000
FBtr0301290	3054	2876.138	42.554825	823.122
FBtr0085794	3276	3098.138	2.142971	44.650
FBtr0085793	3057	2879.138	73.090018	1415.228
FBtr0084979	882	704.433	0.000000	0.000
FBtr0076986	3885	3707.138	13.557268	338.000
FBtr0299788	3400	3222.138	0.336757	7.297
FBtr0339346	5244	5066.138	0.284778	9.703
FBtr0305116	784	606.515	26.722633	109.000
FBtr0080687	1857	1679.138	0.000000	0.000
FBtr0078666	2426	2248.138	30.287902	457.929
FBtr0344117	953	775.408	1.887422	9.842
FBtr0085903	1644	1466.138	74.141979	731.046
FBtr0085904	1500	1322.138	102.167374	908.437
FBtr0085905	1457	1279.138	3.663709	31.517
FBtr0084600	1548	1370.138	0.000000	0.000
FBtr0078842	1853	1675.138	41.986028	473.000
FBtr0081942	1271	1093.138	0.000000	0.000
FBtr0340234	1727	1549.138	7.721136	80.441
FBtr0080880	1881	1703.138	27.113690	310.559
FBtr0085684	1691	1513.138	0.000000	0.000
FBtr0110860	1688	1510.138	0.000000	0.000
FBtr0340274	3112	2934.138	0.169825	3.351
FBtr0299816	1603	1425.138	15.714724	150.615
FBtr0082357	873	695.436	0.262267	1.227
FBtr0302302	7388	7210.138	7.927720	384.413
FBtr0346807	7270	7092.138	21.109413	1006.837
FBtr0077756	764	586.525	0.000000	0.000
FBtr0083201	3176	2998.138	0.524308	10.572
FBtr0299676	3206	3028.138	0.147313	3.000
FBtr0110824	1535	1357.138	56.316201	514.000
FBtr0079811	1516	1338.138	4.202315	37.818
FBtr0346623	1618	1440.138	3.240248	31.383
FBtr0343431	1164	986.138	1.176081	7.800
FBtr0331708	913	735.427	0.993458	4.914
FBtr0073818	901	723.428	34.137601	166.086
FBtr0305974	2789	2611.138	5.062427	88.898
FBtr0305973	2855	2677.138	9.624995	173.291
FBtr0305971	2765	2587.138	11.467610	199.525
FBtr0305975	2762	2584.138	4.861109	84.481
FBtr0305972	2766	2588.138	15.779932	274.662
FBtr0085174	2815	2637.138	9.085960	161.142
FBtr0081071	534	356.649	1.125974	2.701
FBtr0343828	695	517.554	0.075761	0.264
FBtr0343827	472	294.696	0.017965	0.036
FBtr0081866	1954	1776.138	16.157525	193.000
FBtr0089030	1116	938.138	4.841292	30.545
FBtr0087560	2371	2193.138	472.395346	6967.506
FBtr0071066	2031	1853.138	14.085600	175.545
FBtr0346619	2340	2162.138	4.230757	61.519
FBtr0303570	2419	2241.138	0.794819	11.980
FBtr0303569	2416	2238.138	0.466411	7.020
FBtr0273305	3276	3098.138	3.572223	74.430
FBtr0273306	3179	3001.138	6.150032	124.128
FBtr0273304	2167	1989.138	4.051798	54.202
FBtr0301145	2890	2712.138	18.873139	344.240
FBtr0306063	1016	838.138	0.369646	2.084
FBtr0076916	386	208.793	0.697359	0.979
FBtr0076915	420	242.750	0.012733	0.021
FBtr0339360	2351	2173.138	3.210054	46.914
FBtr0339361	1874	1696.138	1.221894	13.938
FBtr0300180	2072	1894.138	11.400336	145.223
FBtr0302496	2373	2195.138	2.141123	31.609
FBtr0088580	2195	2017.138	1.939019	26.304
FBtr0073082	1636	1458.138	65.570212	643.000
FBtr0343777	859	681.444	0.354513	1.625
FBtr0078128	830	652.471	22.647051	99.375
FBtr0070406	1908	1730.138	26.878538	312.746
FBtr0303998	941	763.420	2.012478	10.332
FBtr0303997	634	456.589	18.506710	56.828
FBtr0333731	702	524.552	2.010825	7.094
FBtr0081327	2447	2269.138	0.000000	0.000
FBtr0088863	1253	1075.138	0.000000	0.000
FBtr0111188	940	762.420	0.097814	0.502
FBtr0343092	960	782.396	0.094733	0.498
FBtr0082891	1377	1199.138	54.666381	440.854
FBtr0070624	1876	1698.138	0.000000	0.000
FBtr0445312	2081	1903.138	0.000000	0.000
FBtr0084617	1139	961.138	0.000000	0.000
FBtr0079755	1116	938.138	0.000000	0.000
FBtr0079756	1159	981.138	0.000000	0.000
FBtr0273420	1230	1052.138	0.000000	0.000
FBtr0087236	2862	2684.138	11.785641	212.747
FBtr0304747	1675	1497.138	71.905069	723.981
FBtr0087240	2775	2597.138	2.324770	40.605
FBtr0087241	3292	3114.138	2.323749	48.667
FBtr0086023	1414	1236.138	26.979501	224.288
FBtr0302508	1778	1600.138	0.344913	3.712
FBtr0078649	2849	2671.138	33.642140	604.346
FBtr0078653	3160	2982.138	2.570500	51.553
FBtr0078651	3087	2909.138	5.434118	106.316
FBtr0302597	3153	2975.138	4.630947	92.658
FBtr0309321	3793	3615.138	4.691908	114.072
FBtr0078654	2833	2655.138	3.460408	61.790
FBtr0309320	3683	3505.138	4.087086	96.344
FBtr0078650	2757	2579.138	493.894438	8566.718
FBtr0309319	4362	4184.138	10.551699	296.916
FBtr0078652	2995	2817.138	6.189955	117.274
FBtr0309322	3411	3233.138	0.848095	18.441
FBtr0301947	2760	2582.138	74.391910	1291.847
FBtr0087028	3516	3338.138	25.920531	581.907
FBtr0087029	3627	3449.138	1.358079	31.502
FBtr0087031	3478	3300.138	16.827313	373.467
FBtr0087026	3488	3310.138	2.711444	60.360
FBtr0087027	2358	2180.138	119.491195	1751.966
FBtr0087030	3589	3411.138	1.298855	29.797
FBtr0303871	8290	8112.138	2.761231	150.641
FBtr0333405	7966	7788.138	42.194368	2210.008
FBtr0303870	8158	7980.138	33.654819	1806.190
FBtr0303872	8125	7947.138	9.870341	527.532
FBtr0303873	10859	10681.138	0.420417	30.200
FBtr0304974	11378	11200.138	0.303056	22.827
FBtr0073579	2000	1822.138	3.879179	47.536
FBtr0346737	2289	2111.138	0.596114	8.464
FBtr0070389	1638	1460.138	10.387248	102.000
FBtr0072592	3208	3030.138	0.000000	0.000
FBtr0084303	2619	2441.138	0.182736	3.000
FBtr0072834	1211	1033.138	38.289386	266.037
FBtr0332668	1992	1814.138	16.788296	204.825
FBtr0345381	2839	2661.138	1.292855	23.138
FBtr0081951	3338	3160.138	0.267510	5.685
FBtr0081950	3181	3003.138	0.313718	6.336
FBtr0078726	1461	1283.138	0.098439	0.849
FBtr0334950	2396	2218.138	0.144162	2.151
FBtr0303408	2084	1906.138	2.319569	29.735
FBtr0433510	4165	3987.138	0.566268	15.184
FBtr0070269	3161	2983.138	40.244755	807.399
FBtr0342765	2738	2560.138	0.670261	11.540
FBtr0070393	2955	2777.138	11.000784	205.460
FBtr0089745	6478	6300.138	7.894912	334.505
FBtr0089743	6114	5936.138	18.252535	728.673
FBtr0089744	5992	5814.138	2.527311	98.821
FBtr0333501	7545	7367.138	0.010156	0.503
FBtr0333507	2913	2735.138	0.024909	0.458
FBtr0333509	5560	5382.138	0.023306	0.844
FBtr0333494	2593	2415.138	0.009209	0.150
FBtr0333502	4814	4636.138	0.016164	0.504
FBtr0333496	2039	1861.138	0.011381	0.142
FBtr0333500	2649	2471.138	0.009033	0.150
FBtr0333505	3620	3442.138	0.019818	0.459
FBtr0333498	2268	2090.138	0.010376	0.146
FBtr0333504	2886	2708.138	0.025156	0.458
FBtr0333506	1695	1517.138	0.030207	0.308
FBtr0347552	5074	4896.138	0.004910	0.162
FBtr0333497	2167	1989.138	0.010798	0.144
FBtr0333499	2188	2010.138	0.010708	0.145
FBtr0345689	7646	7468.138	0.010018	0.503
FBtr0333503	3380	3202.138	0.021294	0.459
FBtr0333508	3014	2836.138	0.024026	0.458
FBtr0333493	5029	4851.138	0.015444	0.504
FBtr0345690	7304	7126.138	0.010500	0.503
FBtr0342931	688	510.558	0.000000	0.000
FBtr0079063	645	467.581	0.000000	0.000
FBtr0346458	1107	929.138	0.000000	0.000
FBtr0088261	848	670.459	1.717848	7.746
FBtr0077587	1565	1387.138	0.107195	1.000
FBtr0079685	2342	2164.138	13.342493	194.190
FBtr0333416	3198	3020.138	0.763480	15.507
FBtr0084464	2167	1989.138	14.406475	192.721
FBtr0084465	2262	2084.138	3.373173	47.279
FBtr0082790	849	671.458	162.101260	732.000
FBtr0347429	402	224.774	0.000000	0.000
FBtr0076711	1107	929.138	153.200111	957.293
FBtr0076712	1247	1069.138	2.184457	15.707
FBtr0080967	856	678.449	0.000000	0.000
FBtr0082738	1157	979.138	0.000000	0.000
FBtr0334895	3821	3643.138	4.207417	103.085
FBtr0084462	4332	4154.138	4.954804	138.425
FBtr0111241	1257	1079.138	39.709713	288.190
FBtr0111239	1397	1219.138	43.250100	354.606
FBtr0111240	1354	1176.138	1.037184	8.204
FBtr0088746	1772	1594.138	0.932757	10.000
FBtr0087765	2121	1943.138	5.309743	69.388
FBtr0333151	2074	1896.138	10.530136	134.279
FBtr0079959	1761	1583.138	2.442018	26.000
FBtr0332702	578	400.627	0.244307	0.658
FBtr0075336	1047	869.138	0.400634	2.342
FBtr0084522	1091	913.138	33.936408	208.405
FBtr0078559	3559	3381.138	15.172265	345.000
FBtr0088501	4156	3978.138	28.127163	752.509
FBtr0334807	3412	3234.138	0.970096	21.100
FBtr0334808	3684	3506.138	0.567927	13.391
FBtr0290037	3145	2967.138	0.000000	0.000
FBtr0083026	1483	1305.138	0.569650	5.000
FBtr0076354	843	665.463	10.458965	46.808
FBtr0331580	786	608.513	0.046958	0.192
FBtr0078074	1232	1054.138	43.586827	309.000
FBtr0347105	2896	2718.138	21.167241	386.938
FBtr0335048	2266	2088.138	3.970889	55.764
FBtr0308123	4426	4248.138	2.464512	70.410
FBtr0082200	3920	3742.138	2.377214	59.827
FBtr0347104	2985	2807.138	90.448787	1707.545
FBtr0335049	3752	3574.138	1.569284	37.721
FBtr0301386	3773	3595.138	10.406342	251.605
FBtr0082197	3381	3203.138	2.995515	64.529
FBtr0082199	2967	2789.138	5.686326	106.661
FBtr0089670	3065	2887.138	0.002123	0.041
FBtr0089671	2910	2732.138	0.024973	0.459
FBtr0089669	2973	2795.138	0.002180	0.041
FBtr0089668	3025	2847.138	0.023969	0.459
FBtr0072837	1453	1275.138	0.115345	0.989
FBtr0072836	1413	1235.138	0.121693	1.011
FBtr0075642	1862	1684.138	48.052537	544.252
FBtr0332719	1008	830.138	0.139256	0.777
FBtr0074903	743	565.532	162.548206	618.223
FBtr0083889	1968	1790.138	0.041480	0.499
FBtr0083888	1846	1668.138	0.044624	0.501
FBtr0303465	1758	1580.138	3.506708	37.265
FBtr0071995	1296	1118.138	2.491461	18.735
FBtr0080708	1011	833.138	1.740276	9.751
FBtr0310430	666	488.562	22.852249	75.085
FBtr0074746	6649	6471.138	11.199496	487.399
FBtr0345016	6514	6336.138	17.802576	758.601
FBtr0082746	1467	1289.138	0.000000	0.000
FBtr0083993	1550	1372.138	32.189708	297.044
FBtr0110823	1098	920.138	25.848906	159.956
FBtr0113784	1815	1637.138	8.265142	91.000
FBtr0343566	1172	994.138	1.012367	6.768
FBtr0070675	1104	926.138	171.668379	1069.232
FBtr0079135	1800	1622.138	42.677254	465.575
FBtr0332554	4173	3995.138	0.276335	7.425
FBtr0083148	1019	841.138	0.000000	0.000
FBtr0074479	2330	2152.138	0.345657	5.003
FBtr0083731	1697	1519.138	14.486342	148.000
FBtr0081142	4164	3986.138	2.924719	78.405
FBtr0336841	3805	3627.138	18.260677	445.437
FBtr0336840	3899	3721.138	53.072328	1328.158
FBtr0071056	588	410.622	0.000000	0.000
FBtr0071803	1562	1384.138	0.859419	8.000
FBtr0305274	996	818.362	0.000000	0.000
FBtr0076948	2507	2329.138	0.000000	0.000
FBtr0076947	1657	1479.138	0.000000	0.000
FBtr0084830	1402	1224.138	8.381330	69.000
FBtr0339983	1925	1747.138	1.895563	22.273
FBtr0087450	1711	1533.138	5.238255	54.010
FBtr0345526	1951	1773.138	1.152000	13.737
FBtr0336994	440	262.726	0.000000	0.000
FBtr0300627	344	166.816	0.000000	0.000
FBtr0070384	1895	1717.138	1.341863	15.496
FBtr0331410	1668	1490.138	144.959923	1452.714
FBtr0330686	874	696.436	0.000000	0.000
FBtr0335464	1112	934.138	0.795890	5.000
FBtr0077959	1628	1450.138	13.329942	130.000
FBtr0304575	1476	1298.138	0.118771	1.037
FBtr0343572	1459	1281.138	0.121466	1.047
FBtr0304576	1474	1296.138	0.169961	1.482
FBtr0077295	1440	1262.138	0.180581	1.533
FBtr0077294	1598	1420.138	0.102758	0.981
FBtr0304578	1465	1287.138	0.172632	1.494
FBtr0304574	1458	1280.138	0.174776	1.505
FBtr0304577	1475	1297.138	0.169671	1.480
FBtr0071388	735	557.534	0.266700	1.000
FBtr0070445	1280	1102.138	53.693207	397.980
FBtr0307159	1798	1620.138	13.952223	152.020
FBtr0075379	709	531.548	48.954221	175.000
FBtr0308792	3190	3012.138	0.840380	17.024
FBtr0110898	1230	1052.138	0.290264	2.054
FBtr0308791	15344	15166.138	0.050836	5.185
FBtr0308797	15139	14961.138	0.054454	5.479
FBtr0100232	2330	2152.138	0.347562	5.030
FBtr0304654	3175	2997.138	0.890025	17.940
FBtr0310331	14827	14649.138	0.075096	7.398
FBtr0086492	2995	2817.138	0.342087	6.481
FBtr0332857	1299	1121.138	0.234985	1.772
FBtr0086495	1783	1605.138	0.175110	1.890
FBtr0308785	8932	8754.138	0.105847	6.232
FBtr0301610	1831	1653.138	0.164131	1.825
FBtr0308795	1251	1073.138	0.270427	1.952
FBtr0304655	3046	2868.138	0.504942	9.740
FBtr0304656	15106	14928.138	0.058070	5.830
FBtr0304653	2379	2201.138	0.144360	2.137
FBtr0308793	1179	1001.138	0.356640	2.401
FBtr0301609	3010	2832.138	0.481386	9.169
FBtr0308786	2872	2694.138	0.315014	5.708
FBtr0308790	3226	3048.138	0.364397	7.470
FBtr0308796	2378	2200.138	0.498374	7.374
FBtr0079281	1722	1544.138	0.000000	0.000
FBtr0073702	2245	2067.138	0.136247	1.894
FBtr0340412	4267	4089.138	0.076358	2.100
FBtr0073703	1215	1037.138	0.020056	0.140
FBtr0346126	5943	5765.138	0.048131	1.866
FBtr0332667	4374	4196.138	0.000000	0.000
FBtr0074871	3243	3065.138	0.000000	0.000
FBtr0085006	1983	1805.138	0.000000	0.000
FBtr0306708	1922	1744.138	0.000000	0.000
FBtr0080390	1765	1587.138	0.570871	6.093
FBtr0100125	905	727.428	0.630822	3.086
FBtr0080391	1048	870.138	1677.279670	9815.205
FBtr0334761	1814	1636.138	0.395121	4.348
FBtr0305263	953	775.408	7.750579	40.418
FBtr0334762	1121	943.138	107.345002	680.868
FBtr0080389	1849	1671.138	49.203200	552.983
FBtr0076340	3138	2960.138	20.288366	403.892
FBtr0076339	3160	2982.138	76.642735	1537.108
FBtr0083965	1270	1092.138	13.206522	97.000
FBtr0080431	4007	3829.138	0.038832	1.000
FBtr0080825	1083	905.138	9.035291	55.000
FBtr0343742	1563	1385.138	0.000000	0.000
FBtr0079935	1318	1140.138	0.000000	0.000
FBtr0081079	2427	2249.138	14.941238	226.000
FBtr0080572	557	379.640	7.705753	19.674
FBtr0345430	1031	853.138	0.255003	1.463
FBtr0077883	844	666.462	28.543530	127.935
FBtr0345646	932	754.421	0.000000	0.000
FBtr0086810	838	660.467	0.000000	0.000
FBtr0087891	711	533.547	4.180351	15.000
FBtr0300687	3310	3132.138	0.740012	15.588
FBtr0084848	3008	2830.138	2.175778	41.412
FBtr0334659	6145	5967.138	6.296990	252.700
FBtr0081932	2357	2179.138	539.771344	7910.434
FBtr0334660	4719	4541.138	235.465373	7191.136
FBtr0081931	4950	4772.138	55.664089	1786.462
FBtr0070074	1097	919.138	0.000000	0.000
FBtr0088190	829	651.471	0.011826	0.052
FBtr0076684	2388	2210.138	46.856140	696.453
FBtr0334615	2474	2296.138	2.807160	43.348
FBtr0333949	2618	2440.138	1.108993	18.199
FBtr0074676	2092	1914.138	0.038884	0.501
FBtr0332533	2265	2087.138	0.035582	0.499
FBtr0301527	1918	1740.138	1.423994	16.665
FBtr0082233	2407	2229.138	2.235259	33.510
FBtr0076588	525	347.656	0.000000	0.000
FBtr0091456	1179	1001.138	0.297051	2.000
FBtr0083945	1562	1384.138	218.999851	2038.586
FBtr0334579	1688	1510.138	2.184946	22.190
FBtr0091842	493	315.680	7.988438	16.960
FBtr0088759	1826	1648.138	0.360878	4.000
FBtr0113161	840	662.467	0.224455	1.000
FBtr0088981	1711	1533.138	21.337114	220.000
FBtr0087480	1177	999.138	0.000000	0.000
FBtr0073540	503	325.673	31.960268	70.000
FBtr0081108	1900	1722.138	0.270216	3.130
FBtr0081107	1888	1710.138	0.276261	3.177
FBtr0081106	1903	1725.138	0.268750	3.118
FBtr0081105	1807	1629.138	0.326308	3.575
FBtr0309862	5159	4981.138	10.720968	359.144
FBtr0301732	6120	5942.138	3.351442	133.931
FBtr0301730	5907	5729.138	2.417717	93.154
FBtr0301731	5701	5523.138	2.235967	83.053
FBtr0301728	5877	5699.138	5.023008	192.521
FBtr0309859	5172	4994.138	28.138560	945.079
FBtr0301726	5102	4924.138	4.972659	164.674
FBtr0309861	5262	5084.138	7.738548	264.596
FBtr0334592	5981	5803.138	6.097940	237.986
FBtr0309863	5906	5728.138	2.726847	105.046
FBtr0301727	6051	5873.138	3.401845	134.366
FBtr0309860	5874	5696.138	4.267570	163.481
FBtr0303221	1927	1749.138	2.760950	32.478
FBtr0080276	1935	1757.138	7.364649	87.029
FBtr0303220	2237	2059.138	1.696484	23.493
FBtr0070887	1107	929.138	0.000000	0.000
FBtr0345900	1363	1185.138	0.000000	0.000
FBtr0340386	4522	4344.138	0.069535	2.031
FBtr0112633	4903	4725.138	0.061947	1.969
FBtr0083242	1035	857.138	0.421258	2.428
FBtr0078587	2302	2124.138	1.260039	18.000
FBtr0084877	2380	2202.138	2.695178	39.915
FBtr0343172	2158	1980.138	9.929582	132.231
FBtr0071481	1031	853.138	30.326634	174.000
FBtr0083352	4180	4002.138	0.000000	0.000
FBtr0083351	3117	2939.138	0.000000	0.000
FBtr0083350	2784	2606.138	0.000000	0.000
FBtr0083347	4282	4104.138	0.000000	0.000
FBtr0083348	3628	3450.138	0.000000	0.000
FBtr0083349	4231	4053.138	0.000000	0.000
FBtr0084338	1112	934.138	0.000000	0.000
FBtr0344633	6377	6199.138	0.139202	5.803
FBtr0330050	5757	5579.138	0.177617	6.664
FBtr0083543	4543	4365.138	0.328295	9.638
FBtr0301615	3976	3798.138	0.162062	4.140
FBtr0075027	1008	830.138	4.657119	26.000
FBtr0076747	1020	842.138	0.000000	0.000
FBtr0307307	7712	7534.138	0.039472	2.000
FBtr0070200	1413	1235.138	0.120387	1.000
FBtr0074112	1443	1265.138	8.372084	71.232
FBtr0332618	1377	1199.138	608.816714	4909.774
FBtr0302044	4086	3908.138	0.012671	0.333
FBtr0333373	4366	4188.138	0.011858	0.334
FBtr0100141	4068	3890.138	0.012727	0.333
